32P
Cross Section 32, Proposed
32P.FLD

 DIST    B Horz   B Vert   B PROD    B MAX   E Horz   E Vert   E PROD    E MAX
 (Ft)     (mG)     (mG)     (mG)      (mG)   (kV/m)   (kV/m)   (kV/m)   (V/m)
 ----    ------   ------   ------    -----   ------   ------   ------   ------
%-1275.00
 465.00    1.361    8.107    8.220    8.219    0.000    0.020    0.020    0.020
 470.00    1.317    7.923    8.031    8.030    0.000    0.019    0.019    0.019
 475.00    1.275    7.746    7.850    7.849    0.000    0.019    0.019    0.019
 480.00    1.235    7.576    7.676    7.675    0.000    0.018    0.018    0.018
 485.00    1.198    7.413    7.509    7.508    0.000    0.018    0.018    0.018
 490.00    1.162    7.256    7.349    7.348    0.000    0.017    0.017    0.017
 495.00    1.128    7.105    7.194    7.193    0.000    0.017    0.017    0.017
 500.00    1.096    6.960    7.045    7.044    0.000    0.016    0.016    0.016
 505.00    1.065    6.819    6.902    6.901    0.000    0.016    0.016    0.016
 510.00    1.036    6.683    6.763    6.762    0.000    0.016    0.016    0.016
 515.00    1.008    6.553    6.630    6.629    0.000    0.015    0.015    0.015
 520.00    0.981    6.426    6.500    6.500    0.000    0.015    0.015    0.015
 525.00    0.955    6.303    6.375    6.375    0.000    0.015    0.015    0.015
 530.00    0.931    6.185    6.255    6.254    0.000    0.014    0.014    0.014
 535.00    0.908    6.070    6.138    6.137    0.000    0.014    0.014    0.014
 540.00    0.885    5.959    6.024    6.024    0.000    0.014    0.014    0.014
 545.00    0.864    5.851    5.915    5.914    0.000    0.013    0.013    0.013
 550.00    0.843    5.747    5.808    5.807    0.000    0.013    0.013    0.013
 555.00    0.823    5.645    5.705    5.704    0.000    0.013    0.013    0.013
 560.00    0.804    5.546    5.604    5.604    0.000    0.013    0.013    0.013
 565.00    0.786    5.451    5.507    5.507    0.000    0.012    0.012    0.012
 570.00    0.768    5.358    5.413    5.412    0.000    0.012    0.012    0.012
 575.00    0.751    5.267    5.321    5.320    0.000    0.012    0.012    0.012
 580.00    0.735    5.179    5.231    5.231    0.000    0.012    0.012    0.012
 585.00    0.719    5.094    5.144    5.144    0.000    0.011    0.011    0.011
 590.00    0.704    5.011    5.060    5.059    0.000    0.011    0.011    0.011
 595.00    0.689    4.930    4.978    4.977    0.000    0.011    0.011    0.011
 600.00    0.675    4.851    4.897    4.897    0.000    0.011    0.011    0.011
 605.00    0.661    4.774    4.819    4.819    0.000    0.011    0.011    0.011
 610.00    0.648    4.699    4.743    4.743    0.000    0.010    0.010    0.010
 615.00    0.635    4.626    4.669    4.669    0.000    0.010    0.010    0.010
 620.00    0.623    4.554    4.597    4.597    0.000    0.010    0.010    0.010
 625.00    0.611    4.485    4.526    4.526    0.000    0.010    0.010    0.010
 630.00    0.599    4.417    4.458    4.457    0.000    0.010    0.010    0.010
 635.00    0.588    4.351    4.390    4.390    0.000    0.009    0.009    0.009
 640.00    0.577    4.286    4.325    4.325    0.000    0.009    0.009    0.009
 645.00    0.567    4.223    4.261    4.261    0.000    0.009    0.009    0.009
 650.00    0.556    4.162    4.199    4.198    0.000    0.009    0.009    0.009
 655.00    0.546    4.101    4.138    4.137    0.000    0.009    0.009    0.009
 660.00    0.537    4.043    4.078    4.078    0.000    0.009    0.009    0.009
 665.00    0.527    3.985    4.020    4.020    0.000    0.008    0.008    0.008
 670.00    0.518    3.929    3.963    3.963    0.000    0.008    0.008    0.008
 675.00    0.509    3.874    3.907    3.907    0.000    0.008    0.008    0.008
 680.00    0.500    3.820    3.853    3.853    0.000    0.008    0.008    0.008
 685.00    0.492    3.768    3.800    3.799    0.000    0.008    0.008    0.008
 690.00    0.484    3.716    3.747    3.747    0.000    0.008    0.008    0.008
 695.00    0.476    3.666    3.697    3.696    0.000    0.008    0.008    0.008
 700.00    0.468    3.616    3.647    3.646    0.000    0.008    0.008    0.008
 705.00    0.461    3.568    3.598    3.598    0.000    0.007    0.007    0.007
 710.00    0.453    3.521    3.550    3.550    0.000    0.007    0.007    0.007
 715.00    0.446    3.475    3.503    3.503    0.000    0.007    0.007    0.007
 720.00    0.439    3.429    3.457    3.457    0.000    0.007    0.007    0.007
 725.00    0.432    3.385    3.412    3.412    0.000    0.007    0.007    0.007
 730.00    0.426    3.341    3.368    3.368    0.000    0.007    0.007    0.007
 735.00    0.419    3.299    3.325    3.325    0.000    0.007    0.007    0.007
 740.00    0.413    3.257    3.283    3.283    0.000    0.007    0.007    0.007
 745.00    0.407    3.216    3.242    3.241    0.000    0.007    0.007    0.007
 750.00    0.401    3.176    3.201    3.201    0.000    0.007    0.007    0.007
 755.00    0.395    3.136    3.161    3.161    0.000    0.006    0.006    0.006
 760.00    0.389    3.098    3.122    3.122    0.000    0.006    0.006    0.006
 765.00    0.383    3.060    3.084    3.084    0.000    0.006    0.006    0.006
 770.00    0.378    3.023    3.046    3.046    0.000    0.006    0.006    0.006
 775.00    0.373    2.986    3.009    3.009    0.000    0.006    0.006    0.006
 780.00    0.367    2.950    2.973    2.973    0.000    0.006    0.006    0.006
 785.00    0.362    2.915    2.938    2.937    0.000    0.006    0.006    0.006
 790.00    0.357    2.881    2.903    2.903    0.000    0.006    0.006    0.006
 795.00    0.352    2.847    2.868    2.868    0.000    0.006    0.006    0.006
 800.00    0.348    2.813    2.835    2.835    0.000    0.006    0.006    0.006
 805.00    0.343    2.781    2.802    2.802    0.000    0.006    0.006    0.006
 810.00    0.338    2.749    2.769    2.769    0.000    0.006    0.006    0.006
 815.00    0.334    2.717    2.738    2.738    0.000    0.005    0.005    0.005
 820.00    0.329    2.686    2.706    2.706    0.000    0.005    0.005    0.005
 825.00    0.325    2.656    2.676    2.676    0.000    0.005    0.005    0.005
 830.00    0.321    2.626    2.645    2.645    0.000    0.005    0.005    0.005
 835.00    0.317    2.597    2.616    2.616    0.000    0.005    0.005    0.005
 840.00    0.313    2.568    2.587    2.587    0.000    0.005    0.005    0.005
 845.00    0.309    2.539    2.558    2.558    0.000    0.005    0.005    0.005
 850.00    0.305    2.511    2.530    2.530    0.000    0.005    0.005    0.005
 855.00    0.301    2.484    2.502    2.502    0.000    0.005    0.005    0.005
 860.00    0.297    2.457    2.475    2.475    0.000    0.005    0.005    0.005
 865.00    0.294    2.430    2.448    2.448    0.000    0.005    0.005    0.005
 870.00    0.290    2.404    2.422    2.422    0.000    0.005    0.005    0.005
 875.00    0.286    2.379    2.396    2.396    0.000    0.005    0.005    0.005
 880.00    0.283    2.353    2.370    2.370    0.000    0.005    0.005    0.005
 885.00    0.280    2.329    2.345    2.345    0.000    0.005    0.005    0.005
 890.00    0.276    2.304    2.321    2.321    0.000    0.004    0.004    0.004
 895.00    0.273    2.280    2.296    2.296    0.000    0.004    0.004    0.004
 900.00    0.270    2.256    2.273    2.272    0.000    0.004    0.004    0.004
 905.00    0.267    2.233    2.249    2.249    0.000    0.004    0.004    0.004
 910.00    0.264    2.210    2.226    2.226    0.000    0.004    0.004    0.004
 915.00    0.261    2.188    2.203    2.203    0.000    0.004    0.004    0.004
 920.00    0.258    2.165    2.181    2.181    0.000    0.004    0.004    0.004
 925.00    0.255    2.144    2.159    2.159    0.000    0.004    0.004    0.004
 930.00    0.252    2.122    2.137    2.137    0.000    0.004    0.004    0.004
 935.00    0.249    2.101    2.116    2.116    0.000    0.004    0.004    0.004
 940.00    0.246    2.080    2.095    2.094    0.000    0.004    0.004    0.004
 945.00    0.243    2.059    2.074    2.074    0.000    0.004    0.004    0.004
 950.00    0.241    2.039    2.053    2.053    0.000    0.004    0.004    0.004
 955.00    0.238    2.019    2.033    2.033    0.000    0.004    0.004    0.004
 960.00    0.236    2.000    2.013    2.013    0.000    0.004    0.004    0.004
 965.00    0.233    1.980    1.994    1.994    0.000    0.004    0.004    0.004
 970.00    0.230    1.961    1.975    1.975    0.000    0.004    0.004    0.004
 975.00    0.228    1.942    1.956    1.956    0.000    0.004    0.004    0.004
 980.00    0.226    1.924    1.937    1.937    0.000    0.004    0.004    0.004
 985.00    0.223    1.906    1.919    1.919    0.000    0.004    0.004    0.004
 990.00    0.221    1.888    1.900    1.900    0.000    0.004    0.004    0.004
 995.00    0.219    1.870    1.883    1.883    0.000    0.004    0.004    0.004
1000.00    0.216    1.852    1.865    1.865    0.000    0.004    0.004    0.004
1005.00    0.214    1.835    1.848    1.848    0.000    0.003    0.003    0.003
1010.00    0.212    1.818    1.830    1.830    0.000    0.003    0.003    0.003
1015.00    0.210    1.801    1.814    1.814    0.000    0.003    0.003    0.003
1020.00    0.208    1.785    1.797    1.797    0.000    0.003    0.003    0.003
1025.00    0.205    1.769    1.781    1.780    0.000    0.003    0.003    0.003
1030.00    0.203    1.753    1.764    1.764    0.000    0.003    0.003    0.003
1035.00    0.201    1.737    1.748    1.748    0.000    0.003    0.003    0.003
1040.00    0.199    1.721    1.733    1.733    0.000    0.003    0.003    0.003
1045.00    0.197    1.706    1.717    1.717    0.000    0.003    0.003    0.003
1050.00    0.196    1.690    1.702    1.702    0.000    0.003    0.003    0.003
1055.00    0.194    1.675    1.687    1.687    0.000    0.003    0.003    0.003
1060.00    0.192    1.661    1.672    1.672    0.000    0.003    0.003    0.003
1065.00    0.190    1.646    1.657    1.657    0.000    0.003    0.003    0.003
1070.00    0.188    1.632    1.643    1.642    0.000    0.003    0.003    0.003
1075.00    0.186    1.617    1.628    1.628    0.000    0.003    0.003    0.003
1080.00    0.184    1.603    1.614    1.614    0.000    0.003    0.003    0.003
1085.00    0.183    1.590    1.600    1.600    0.000    0.003    0.003    0.003
1090.00    0.181    1.576    1.586    1.586    0.000    0.003    0.003    0.003
1095.00    0.179    1.562    1.573    1.573    0.000    0.003    0.003    0.003
1100.00    0.178    1.549    1.559    1.559    0.000    0.003    0.003    0.003
1105.00    0.176    1.536    1.546    1.546    0.000    0.003    0.003    0.003
1110.00    0.174    1.523    1.533    1.533    0.000    0.003    0.003    0.003
1115.00    0.173    1.510    1.520    1.520    0.000    0.003    0.003    0.003
1120.00    0.171    1.498    1.507    1.507    0.000    0.003    0.003    0.003
1125.00    0.170    1.485    1.495    1.495    0.000    0.003    0.003    0.003
1130.00    0.168    1.473    1.482    1.482    0.000    0.003    0.003    0.003
1135.00    0.167    1.461    1.470    1.470    0.000    0.003    0.003    0.003
1140.00    0.165    1.449    1.458    1.458    0.000    0.003    0.003    0.003
1145.00    0.164    1.437    1.446    1.446    0.000    0.003    0.003    0.003
1150.00    0.162    1.425    1.434    1.434    0.000    0.003    0.003    0.003
1155.00    0.161    1.414    1.423    1.423    0.000    0.003    0.003    0.003
1160.00    0.159    1.402    1.411    1.411    0.000    0.003    0.003    0.003
1165.00    0.158    1.391    1.400    1.400    0.000    0.003    0.003    0.003
1170.00    0.157    1.380    1.389    1.388    0.000    0.003    0.003    0.003
1175.00    0.155    1.369    1.377    1.377    0.000    0.003    0.003    0.003
1180.00    0.154    1.358    1.366    1.366    0.000    0.002    0.002    0.002
1185.00    0.153    1.347    1.356    1.356    0.000    0.002    0.002    0.002
1190.00    0.151    1.336    1.345    1.345    0.000    0.002    0.002    0.002
1195.00    0.150    1.326    1.334    1.334    0.000    0.002    0.002    0.002
1200.00    0.149    1.315    1.324    1.324    0.000    0.002    0.002    0.002
1205.00    0.148    1.305    1.314    1.314    0.000    0.002    0.002    0.002
1210.00    0.146    1.295    1.303    1.303    0.000    0.002    0.002    0.002
1215.00    0.145    1.285    1.293    1.293    0.000    0.002    0.002    0.002
1220.00    0.144    1.275    1.283    1.283    0.000    0.002    0.002    0.002
1225.00    0.143    1.265    1.273    1.273    0.000    0.002    0.002    0.002
1230.00    0.142    1.256    1.264    1.264    0.000    0.002    0.002    0.002
1235.00    0.140    1.246    1.254    1.254    0.000    0.002    0.002    0.002
1240.00    0.139    1.237    1.245    1.245    0.000    0.002    0.002    0.002
1245.00    0.138    1.227    1.235    1.235    0.000    0.002    0.002    0.002
1250.00    0.137    1.218    1.226    1.226    0.000    0.002    0.002    0.002
1255.00    0.136    1.209    1.217    1.217    0.000    0.002    0.002    0.002
1260.00    0.135    1.200    1.208    1.208    0.000    0.002    0.002    0.002
1265.00    0.134    1.191    1.199    1.199    0.000    0.002    0.002    0.002
1270.00    0.133    1.182    1.190    1.190    0.000    0.002    0.002    0.002
1275.00    0.132    1.174    1.181    1.181    0.000    0.002    0.002    0.002
